product_code,quantity_sold,sale_value,date
SKU00735,49,67.15,2025-09-22
SKU00736,14,387.56,2025-09-01
SKU00737,15,133.14,2024-08-27
SKU00738,31,466.86,2024-12-02
SKU00739,1,360.26,2024-05-17
SKU00740,54,377.15,2025-08-16
SKU00741,3,110.31,2024-08-23
SKU00742,16,222.08,2025-10-09
SKU00743,87,309.29,2024-01-03
SKU00744,57,385.22,2025-07-24
SKU00745,75,52.88,2024-04-25
SKU00746,12,481.22,2025-04-16
SKU00747,74,445.22,2024-05-10
SKU00748,96,135.9,2025-04-27
SKU00749,16,411.56,2025-02-04
SKU00750,72,259.64,2024-07-19
SKU00751,76,231.44,2024-10-18
SKU00752,24,157.9,2024-12-07
SKU00753,28,290.9,2025-09-01
SKU00754,8,365.21,2024-08-03
SKU00755,92,206.06,2025-09-27
SKU00756,36,314.98,2025-08-07
SKU00757,90,349.96,2024-12-31
SKU00758,8,355.85,2025-10-03
SKU00759,58,26.93,2025-04-13
SKU00760,60,430.01,2025-02-21
SKU00761,50,229.67,2024-01-27
SKU00762,28,131.95,2025-11-07
SKU00763,92,121.64,2025-03-30
SKU00764,41,242.02,2025-08-02
SKU00765,100,443.53,2024-01-14
SKU00766,64,189.8,2024-04-07
SKU00767,27,375.11,2024-10-05
SKU00768,63,49.31,2025-05-04
SKU00769,17,238.55,2025-09-15
SKU00770,73,495.85,2024-07-25
SKU00771,33,385.45,2024-08-20
SKU00772,84,106.05,2025-07-26
SKU00773,77,251.22,2025-08-19
SKU00774,92,117.58,2024-08-26
SKU00775,29,205.37,2024-09-06
SKU00776,13,390.26,2025-08-05
SKU00777,46,385.84,2025-08-19
SKU00778,35,114.82,2024-11-01
SKU00779,6,461.19,2025-04-07
SKU00780,82,296.69,2024-08-23
SKU00781,69,190.58,2024-10-17
SKU00782,47,251.47,2024-02-08
SKU00783,25,302.93,2024-07-01
SKU00784,66,280.39,2025-10-06
SKU00785,10,243.72,2024-01-30
SKU00786,56,252.96,2025-01-22
SKU00787,30,89.03,2024-05-22
SKU00788,5,406.55,2025-09-06
SKU00789,33,271.34,2025-02-22
SKU00790,65,66.41,2024-03-14
SKU00791,18,383.31,2024-02-24
SKU00792,96,466.29,2025-07-25
SKU00793,49,473.71,2024-01-24
SKU00794,11,185.14,2024-01-22
SKU00795,85,68.62,2025-03-03
SKU00796,26,259.68,2024-02-01
SKU00797,63,57.19,2024-12-04
SKU00798,89,467.06,2025-05-29
SKU00799,86,92.61,2025-05-26
SKU00800,59,127.13,2024-03-10
SKU00801,27,203.91,2025-11-02
SKU00802,49,192.2,2024-03-28
SKU00803,77,397.54,2025-07-24
SKU00804,33,228.7,2024-08-06
SKU00805,98,86.21,2025-08-11
SKU00806,99,134.34,2024-09-26
SKU00807,1,255.05,2025-10-12
SKU00808,21,74.58,2024-03-18
SKU00809,55,306.22,2025-08-14
SKU00810,6,283.31,2024-01-10
SKU00811,92,357.64,2025-04-12
SKU00812,81,468.91,2024-12-01
SKU00813,69,456.22,2025-09-27
SKU00814,95,473.09,2024-07-04
SKU00815,5,123.11,2025-06-29
SKU00816,3,66.65,2024-04-30
SKU00817,53,151.84,2025-08-14
SKU00818,23,447.65,2025-07-18
SKU00819,53,486.05,2025-10-29
SKU00820,37,429.8,2024-09-30
SKU00821,74,55.9,2025-02-13
SKU00822,74,473.77,2024-12-23
SKU00823,83,212.26,2025-10-08
SKU00824,17,5.65,2024-04-07
SKU00825,85,221.75,2024-08-28
SKU00826,78,23.99,2025-07-10
SKU00827,73,272.4,2024-04-23
SKU00828,1,169.94,2025-05-01
SKU00829,51,237.24,2024-08-28
SKU00830,45,306.97,2024-06-04
SKU00831,77,434.53,2024-12-17
SKU00832,4,331.29,2024-02-13
SKU00833,62,217.59,2025-08-14
SKU00834,65,409.89,2024-11-07
SKU00835,32,452.89,2024-05-17
SKU00836,34,60.76,2025-10-24
SKU00837,92,266.43,2025-03-11
SKU00838,95,142.97,2024-05-22
SKU00839,72,24.48,2024-10-25
SKU00840,39,334.6,2025-07-15
SKU00841,26,431.52,2024-09-18
SKU00842,34,82.29,2025-05-26
SKU00843,54,406.39,2025-11-03
SKU00844,3,426.84,2024-03-02
SKU00845,50,457.26,2025-07-20
SKU00846,12,133.38,2025-02-26
SKU00847,65,452.07,2025-01-30
SKU00848,54,161.01,2024-01-31
SKU00849,5,276.62,2024-11-25
SKU00850,94,26.2,2024-06-17
SKU00851,94,22.9,2024-09-22
SKU00852,57,360.47,2024-11-03
SKU00853,17,222.8,2025-04-03
SKU00854,47,128.89,2024-07-03
SKU00855,23,96.02,2024-11-29
SKU00856,79,335.31,2025-05-29
SKU00857,85,1.2,2025-03-16
SKU00858,14,403.14,2025-11-03
SKU00859,66,40.55,2025-01-25
SKU00860,75,96.55,2025-07-13
SKU00861,51,193.73,2024-09-10
SKU00862,38,242.94,2025-08-08
SKU00863,64,178.14,2024-11-30
SKU00864,98,161.04,2025-02-03
SKU00865,38,481.99,2024-06-14
SKU00866,50,321.15,2024-09-16
SKU00867,98,12.69,2024-01-04
SKU00868,82,215.66,2024-04-28
SKU00869,30,437.63,2025-04-14
SKU00870,79,151.43,2025-04-14
SKU00871,91,48.18,2025-05-07
SKU00872,51,379.43,2025-05-14
SKU00873,63,303.4,2024-03-10
SKU00874,98,285.59,2025-01-04
SKU00875,52,27.73,2024-06-29
SKU00876,38,71.11,2024-01-05
SKU00877,97,311.65,2024-07-15
SKU00878,88,104.7,2024-02-16
SKU00879,79,252.53,2025-07-05
SKU00880,30,272.9,2025-09-25
SKU00881,51,142.47,2025-10-08
SKU00882,81,474.26,2024-05-19
SKU00883,5,421.39,2025-10-26
SKU00884,29,361.46,2025-06-23
SKU00885,4,39.92,2025-03-02
SKU00886,10,53.96,2025-08-11
SKU00887,56,246.9,2025-11-17
SKU00888,17,81.2,2025-07-14
SKU00889,74,489.15,2024-11-05
SKU00890,17,80.1,2024-09-30
SKU00891,84,244.25,2025-06-22
SKU00892,88,182.7,2025-01-24
SKU00893,69,320.05,2025-04-03
SKU00894,34,65.39,2025-09-25
SKU00895,6,215.73,2024-12-26
SKU00896,53,138.08,2024-03-09
SKU00897,66,443.99,2025-08-05
SKU00898,77,21.25,2025-10-23
SKU00899,43,456.95,2025-03-06
SKU00900,75,416.66,2024-02-01
SKU00901,23,149.49,2025-09-12
SKU00902,55,394.86,2025-05-27
SKU00903,80,16.58,2024-06-30
SKU00904,95,483.47,2025-11-16
SKU00905,75,263.77,2025-11-11
SKU00906,16,152.34,2024-09-04
SKU00907,8,181.93,2025-09-11
SKU00908,4,34.14,2024-10-23
SKU00909,4,494.69,2024-01-30
SKU00910,56,20.61,2024-10-28
SKU00911,25,327.8,2025-04-20
SKU00912,67,221.93,2024-12-17
SKU00913,96,474.51,2025-04-26
SKU00914,67,123.75,2024-11-12
SKU00915,27,266.51,2025-01-31
SKU00916,93,241.7,2024-03-29
SKU00917,32,351.73,2024-08-21
SKU00918,50,34.94,2024-06-16
SKU00919,61,97.7,2024-05-05
SKU00920,51,108.07,2025-07-26
SKU00921,19,369.34,2024-04-29
SKU00922,21,95.38,2025-03-03
SKU00923,5,287.17,2024-07-08
SKU00924,82,108.41,2025-09-24
SKU00925,92,430.95,2025-03-03
SKU00926,42,471.15,2025-07-13
SKU00927,61,259.73,2024-07-20
SKU00928,22,176.8,2024-02-28
SKU00929,21,117.79,2024-08-10
SKU00930,70,25.84,2025-05-06
SKU00931,1,134.98,2024-01-11
SKU00932,5,327.46,2025-05-26
SKU00933,12,267.27,2024-11-05
SKU00934,90,472.08,2024-02-03
SKU00935,46,198.74,2024-12-05
SKU00936,34,347.24,2025-10-08
SKU00937,49,245.17,2025-04-25
SKU00938,78,256.78,2025-07-27
SKU00939,90,134.62,2024-04-02
SKU00940,45,228.02,2025-09-19
SKU00941,27,235.92,2024-05-12
SKU00942,73,353.61,2025-02-22
SKU00943,26,470.38,2025-04-12
SKU00944,47,165.33,2025-03-19
SKU00945,86,22.06,2024-01-30
SKU00946,56,248.65,2024-10-24
SKU00947,94,272.69,2024-03-01
SKU00948,63,85.05,2025-04-02
SKU00949,48,380.47,2024-10-30
SKU00950,61,492.48,2024-12-05
SKU00951,81,472.94,2025-03-23
SKU00952,26,99.36,2024-10-28
SKU00953,36,437.81,2025-06-23
SKU00954,1,352.54,2025-04-29
SKU00955,8,227.47,2024-03-17
SKU00956,99,270.76,2025-09-24
SKU00957,52,424.95,2025-05-29
SKU00958,79,240.59,2025-07-02
SKU00959,47,187.23,2025-10-20
SKU00960,56,247.13,2024-04-01
SKU00961,86,289.99,2025-04-10
SKU00962,14,95.35,2025-04-10
SKU00963,90,450.55,2025-08-21
SKU00964,28,337.42,2024-02-09
SKU00965,87,317.0,2024-11-24
SKU00966,78,50.65,2024-10-11
SKU00967,88,302.48,2025-07-07
SKU00968,2,61.36,2024-03-06
SKU00969,26,40.27,2025-09-27
SKU00970,14,264.13,2025-10-18
SKU00971,59,201.99,2025-09-23
SKU00972,56,294.82,2024-04-18
SKU00973,7,45.52,2025-02-18
SKU00974,3,216.06,2024-04-01
SKU00975,23,88.22,2025-01-02
SKU00976,18,493.56,2025-02-26
SKU00977,38,281.01,2025-07-25
SKU00978,99,344.03,2024-08-27
SKU00979,15,163.38,2025-03-10
SKU00980,64,48.27,2024-07-30
SKU00981,89,487.96,2025-02-03
SKU00982,28,143.84,2025-09-01
SKU00983,74,212.48,2025-06-09
SKU00984,39,325.28,2025-04-12
SKU00985,57,13.32,2024-06-18
SKU00986,17,405.32,2024-07-28
SKU00987,86,268.75,2024-09-12
SKU00988,90,139.83,2025-11-13
SKU00989,44,31.74,2024-03-13
SKU00990,25,82.09,2024-05-26
SKU00991,17,447.62,2024-12-05
SKU00992,13,343.33,2024-11-12
SKU00993,84,125.7,2025-09-09
SKU00994,25,33.73,2025-08-28
SKU00995,68,345.62,2025-07-28
SKU00996,10,286.63,2024-06-02
SKU00997,67,202.86,2024-09-11
SKU00998,18,182.44,2024-12-16
SKU00999,100,109.19,2025-06-30
SKU01000,86,335.14,2024-11-07
SKU01001,34,485.36,2025-10-30
SKU01002,8,88.68,2024-05-13
SKU01003,40,298.96,2024-05-08
SKU01004,83,212.67,2025-03-11
SKU01005,42,223.9,2024-10-06
SKU01006,41,127.82,2024-12-23
SKU01007,6,412.74,2024-09-08
SKU01008,52,243.14,2024-05-14
SKU01009,26,272.16,2025-06-06
SKU01010,64,153.08,2025-10-21
SKU01011,98,91.72,2024-11-14
SKU01012,59,43.87,2024-03-20
SKU01013,56,357.35,2024-07-09
SKU01014,59,98.92,2025-03-28
SKU01015,70,345.35,2024-12-09
SKU01016,33,195.8,2024-01-30
SKU01017,53,208.47,2025-02-17
SKU01018,22,235.12,2025-01-02
SKU01019,21,184.49,2025-08-18
SKU01020,70,51.21,2025-05-16
SKU01021,70,155.51,2025-10-23
SKU01022,4,332.2,2024-01-21
SKU01023,94,333.23,2025-07-02
SKU01024,75,143.83,2024-09-02
SKU01025,62,230.59,2024-10-09
SKU01026,62,97.53,2025-09-05
SKU01027,94,105.98,2024-08-19
SKU01028,95,12.5,2024-11-11
SKU01029,24,448.48,2024-12-01
SKU01030,55,106.14,2025-02-14
SKU01031,9,114.54,2024-09-01
SKU01032,3,140.52,2025-01-21
SKU01033,31,64.58,2024-12-23
SKU01034,40,319.99,2025-09-05
SKU01035,36,38.5,2024-01-22
SKU01036,24,67.97,2024-01-19
SKU01037,95,322.73,2024-10-13
SKU01038,6,170.49,2024-10-02
SKU01039,66,354.27,2025-10-20
SKU01040,84,279.15,2025-07-05
SKU01041,92,128.75,2025-11-09
SKU01042,75,325.76,2025-08-25
SKU01043,4,59.02,2024-03-12
SKU01044,79,268.67,2024-12-30
SKU01045,6,219.14,2024-11-30
SKU01046,94,134.67,2025-10-13
SKU01047,51,302.4,2025-08-12
SKU01048,62,435.8,2024-07-17
SKU01049,57,499.45,2024-01-17
SKU01050,66,304.27,2024-08-05
SKU01051,79,202.95,2025-10-11
SKU01052,75,113.38,2024-05-26
SKU01053,8,129.29,2024-07-28
SKU01054,26,240.25,2025-10-31
SKU01055,51,184.27,2025-02-17
SKU01056,45,456.99,2025-10-26
SKU01057,44,184.78,2024-11-25
SKU01058,5,187.35,2024-12-17
SKU01059,70,192.38,2024-06-11
SKU01060,26,418.47,2024-04-10
SKU01061,68,325.74,2024-11-22
SKU01062,19,307.47,2024-11-22
SKU01063,84,167.74,2024-06-03
SKU01064,97,409.13,2024-01-10
SKU01065,20,20.14,2024-12-18
SKU01066,12,435.53,2024-07-01
SKU01067,47,256.86,2025-03-30
SKU01068,1,199.73,2025-10-07
SKU01069,90,249.09,2024-01-06
SKU01070,14,334.04,2024-11-28
SKU01071,64,7.37,2024-11-28
SKU01072,38,435.9,2024-09-14
SKU01073,37,223.92,2024-07-29
SKU01074,11,172.14,2024-02-20
SKU01075,100,69.98,2025-03-20
SKU01076,77,220.29,2025-10-20
SKU01077,3,248.67,2025-01-11
SKU01078,33,202.42,2025-10-01
SKU01079,6,339.65,2025-04-30
SKU01080,50,211.03,2024-02-20
SKU01081,10,480.75,2024-06-02
SKU01082,5,300.04,2025-08-04
SKU01083,23,403.93,2024-11-05
SKU01084,10,55.57,2025-02-02
SKU01085,44,199.25,2024-05-13
SKU01086,2,169.09,2024-08-07
SKU01087,13,285.17,2024-06-11
SKU01088,40,430.7,2025-10-09
SKU01089,2,40.09,2025-07-22
SKU01090,84,37.21,2025-05-16
SKU01091,65,425.31,2024-04-24
SKU01092,63,107.21,2025-05-13
SKU01093,73,334.71,2025-04-16
SKU01094,17,271.9,2024-05-28
SKU01095,9,416.61,2024-08-28
SKU01096,75,63.42,2024-05-02
SKU01097,15,65.76,2024-03-09
SKU01098,24,278.85,2024-03-03
SKU01099,38,473.24,2024-01-16
SKU01100,35,208.08,2025-01-24
SKU01101,94,164.14,2025-08-12
SKU01102,95,303.74,2025-09-25
SKU01103,49,465.29,2024-09-14
SKU01104,69,418.63,2024-08-04
SKU01105,62,497.75,2025-04-23
SKU01106,60,12.26,2024-04-23
SKU01107,50,57.32,2025-01-14
SKU01108,78,305.12,2025-10-19
SKU01109,75,410.47,2024-08-24
SKU01110,9,143.34,2025-04-20
SKU01111,34,120.37,2025-08-20
SKU01112,76,393.7,2025-11-09
SKU01113,99,29.13,2024-05-08
SKU01114,35,185.32,2025-05-24
SKU01115,1,253.4,2024-06-13
SKU01116,40,280.61,2024-10-03
SKU01117,64,364.58,2024-09-13
SKU01118,22,178.07,2024-05-11
SKU01119,60,306.73,2025-07-23
SKU01120,64,293.1,2024-09-13
SKU01121,93,274.26,2024-05-20
SKU01122,72,320.6,2025-11-16
SKU01123,11,130.47,2025-11-17
SKU01124,14,43.24,2024-07-27
SKU01125,60,60.52,2025-06-02
SKU01126,30,113.07,2024-02-20
SKU01127,35,250.6,2025-05-17
SKU01128,85,420.38,2024-09-15
SKU01129,37,350.95,2024-06-26
SKU01130,5,394.73,2025-06-26
SKU01131,83,176.14,2024-12-21
SKU01132,78,202.92,2024-11-13
SKU01133,26,197.45,2025-10-27
SKU01134,62,96.74,2024-12-29
SKU01135,4,31.55,2024-02-24
SKU01136,89,295.87,2024-06-04
SKU01137,42,494.62,2024-02-13
SKU01138,89,84.25,2025-08-15
SKU01139,18,24.3,2025-11-08
SKU01140,40,389.99,2025-06-25
SKU01141,72,127.04,2024-11-17
SKU01142,39,414.99,2025-10-09
SKU01143,14,352.26,2024-01-14
SKU01144,32,472.89,2024-12-22
SKU01145,51,205.05,2025-04-27
SKU01146,38,331.32,2025-09-09
SKU01147,97,232.96,2024-12-24
SKU01148,23,315.66,2024-11-13
SKU01149,63,225.35,2024-03-15
SKU01150,15,95.13,2025-08-13
SKU01151,97,254.44,2024-07-12
SKU01152,25,264.76,2024-12-28
SKU01153,17,405.49,2024-04-05
SKU01154,97,368.02,2024-02-09
SKU01155,66,332.23,2025-01-31
SKU01156,78,57.58,2024-04-16
SKU01157,53,360.59,2024-01-17
SKU01158,51,250.65,2025-06-10
SKU01159,39,447.16,2025-05-13
SKU01160,51,460.02,2025-06-08
SKU01161,70,28.52,2025-10-24
SKU01162,6,410.5,2024-02-12
SKU01163,67,19.81,2025-09-17
SKU01164,7,184.22,2025-08-15
SKU01165,51,271.61,2024-12-15
SKU01166,72,74.9,2025-10-14
SKU01167,42,373.41,2024-01-30
SKU01168,64,5.17,2025-03-16
SKU01169,15,85.13,2025-06-25
SKU01170,29,290.82,2025-03-30
SKU01171,33,357.48,2025-09-02
SKU01172,94,458.4,2024-04-03
SKU01173,27,353.04,2024-10-21
SKU01174,36,336.22,2025-07-02
SKU01175,29,197.78,2024-03-29
SKU01176,38,1.64,2025-05-17
SKU01177,57,60.96,2024-08-01
SKU01178,97,267.74,2025-02-25
SKU01179,27,337.89,2025-06-09
SKU01180,55,209.31,2024-07-10
SKU01181,33,365.61,2025-10-03
SKU01182,68,261.41,2024-08-11
SKU01183,86,38.01,2025-07-08
SKU01184,66,96.82,2025-01-21
SKU01185,10,420.16,2025-11-11
SKU01186,5,362.73,2025-04-18
SKU01187,74,447.49,2025-08-30
SKU01188,97,59.66,2024-07-21
SKU01189,38,495.12,2025-03-22
SKU01190,13,105.49,2024-03-08
SKU01191,31,6.88,2024-04-01
SKU01192,47,498.71,2024-06-26
SKU01193,100,141.26,2025-10-24
SKU01194,88,334.34,2025-07-12
SKU01195,52,89.16,2024-01-03
SKU01196,56,290.53,2024-04-12
SKU01197,15,452.11,2024-09-29
SKU01198,29,160.77,2025-06-17
SKU01199,8,335.46,2024-04-25
SKU01200,5,94.76,2025-04-08
SKU01201,29,312.77,2024-04-13
SKU01202,47,168.89,2024-09-15
SKU01203,68,106.39,2024-11-03
SKU01204,76,157.28,2025-01-01
SKU01205,45,90.24,2025-10-03
SKU01206,2,451.06,2024-10-28
SKU01207,27,199.2,2025-07-13
SKU01208,95,123.39,2024-01-27
SKU01209,36,224.76,2025-05-22
SKU01210,36,160.95,2025-06-10
SKU01211,26,372.47,2024-12-30
SKU01212,43,485.64,2024-10-24
SKU01213,27,219.58,2024-12-26
SKU01214,69,430.66,2025-10-07
SKU01215,20,283.37,2025-05-18
SKU01216,11,79.46,2025-08-10
SKU01217,74,345.62,2024-01-30
SKU01218,38,257.2,2025-03-14
SKU01219,6,325.65,2024-12-05
SKU01220,72,444.95,2024-05-05
SKU01221,23,220.78,2025-08-18
SKU01222,47,450.69,2025-07-19
SKU01223,90,375.58,2024-12-31
SKU01224,46,244.81,2025-03-18
SKU01225,12,302.01,2024-09-19
SKU01226,90,163.46,2024-08-09
SKU01227,13,491.82,2024-01-02
SKU01228,62,334.01,2025-01-28
SKU01229,82,22.88,2024-11-01
SKU01230,89,163.98,2024-05-25
SKU01231,97,312.03,2025-06-13
SKU01232,60,29.11,2025-06-11
SKU01233,43,12.92,2024-11-03
SKU01234,76,225.56,2025-11-01
SKU01235,100,167.01,2024-12-05
SKU01236,68,219.71,2024-12-17
SKU01237,5,132.08,2024-07-27
SKU01238,37,83.19,2024-07-23
SKU01239,72,344.88,2025-09-16
SKU01240,92,257.77,2025-09-27
SKU01241,31,100.88,2024-01-15
SKU01242,9,160.48,2025-03-03
SKU01243,51,296.31,2025-04-20
SKU01244,29,37.04,2024-10-24
SKU01245,78,74.58,2025-07-10
SKU01246,40,37.55,2024-04-03
SKU01247,41,406.35,2024-04-16
SKU01248,86,376.45,2025-02-22
SKU01249,11,376.9,2024-10-04
SKU01250,23,358.45,2024-05-07
SKU01251,1,335.02,2025-04-03
SKU01252,46,239.02,2024-02-07
SKU01253,21,321.5,2025-08-31
SKU01254,90,20.14,2024-07-16
SKU01255,36,311.11,2024-12-22
SKU01256,54,389.16,2024-01-07
SKU01257,87,250.68,2025-07-09
SKU01258,57,179.4,2024-11-27
SKU01259,1,139.44,2025-06-02
SKU01260,63,321.76,2024-07-12
SKU01261,54,346.71,2024-11-11
SKU01262,55,435.61,2024-01-01
SKU01263,40,171.82,2024-03-02
SKU01264,15,385.12,2024-12-08
SKU01265,21,281.12,2025-08-23
SKU01266,47,441.54,2024-01-18
SKU01267,73,264.38,2025-09-11
SKU01268,53,259.3,2025-10-08
SKU01269,9,289.36,2025-01-05
SKU01270,74,374.91,2025-08-01
SKU01271,52,482.38,2025-08-27
SKU01272,57,37.71,2025-10-11
SKU01273,26,27.66,2025-07-24
SKU01274,41,468.84,2024-08-22
SKU01275,35,265.41,2024-03-09
SKU01276,63,307.84,2025-03-22
SKU01277,25,241.73,2025-09-01
SKU01278,90,47.74,2024-01-08
SKU01279,75,384.28,2025-04-06
SKU01280,38,373.87,2024-11-06
SKU01281,2,156.54,2024-05-13
SKU01282,7,153.81,2025-01-19
SKU01283,82,419.08,2024-02-25
SKU01284,91,37.11,2024-12-25
SKU01285,34,440.67,2024-04-23
SKU01286,91,129.07,2024-03-28
SKU01287,17,296.9,2024-05-17
SKU01288,43,468.06,2024-04-17
SKU01289,59,339.38,2025-05-14
SKU01290,51,207.8,2025-06-18
SKU01291,54,345.08,2024-05-23
SKU01292,24,172.65,2025-10-17
SKU01293,25,139.35,2024-02-25
SKU01294,71,498.34,2025-09-11
SKU01295,52,375.64,2024-01-06
SKU01296,70,322.72,2025-06-25
SKU01297,88,178.29,2025-03-22
SKU01298,33,25.53,2025-01-19
SKU01299,49,16.5,2024-11-02
SKU01300,29,277.54,2025-09-30
SKU01301,63,381.25,2024-10-28
SKU01302,22,269.15,2025-09-24
SKU01303,26,420.55,2025-02-08
SKU01304,28,17.68,2025-09-02
SKU01305,85,184.01,2025-11-08
SKU01306,49,119.3,2025-07-15
SKU01307,71,224.19,2025-05-24
SKU01308,81,37.12,2024-03-13
SKU01309,84,477.11,2025-07-17
SKU01310,49,112.4,2024-09-21
SKU01311,20,461.23,2024-08-14
SKU01312,86,213.52,2024-07-11
SKU01313,92,492.78,2025-01-08
SKU01314,63,277.48,2024-01-10
SKU01315,61,465.49,2024-10-28
SKU01316,49,3.67,2024-12-24
SKU01317,71,374.37,2024-02-21
SKU01318,1,451.62,2024-04-08
SKU01319,96,70.72,2025-08-15
SKU01320,13,48.97,2024-01-13
SKU01321,94,212.86,2025-01-24
SKU01322,87,466.91,2024-12-22
SKU01323,51,271.65,2025-10-01
SKU01324,56,264.2,2024-01-11
SKU01325,83,71.42,2024-03-21
SKU01326,62,1.39,2024-09-17
SKU01327,32,405.26,2024-01-06
SKU01328,30,44.7,2025-04-02
SKU01329,29,317.29,2025-01-07
SKU01330,49,457.39,2025-04-25
SKU01331,45,105.12,2024-08-09
SKU01332,93,332.97,2024-03-21
SKU01333,30,40.27,2025-05-29
SKU01334,16,302.27,2024-02-29
SKU01335,40,82.8,2024-08-08
SKU01336,19,368.24,2024-12-14
SKU01337,18,151.31,2025-07-14
SKU01338,1,232.23,2024-08-15
SKU01339,78,300.12,2024-10-16
SKU01340,47,86.47,2024-10-19
SKU01341,66,371.08,2024-07-11
SKU01342,92,152.02,2025-04-18
SKU01343,94,331.52,2024-09-13
SKU01344,38,79.98,2025-05-20
SKU01345,51,344.37,2025-01-22
SKU01346,63,64.97,2025-09-06
SKU01347,4,213.25,2025-02-01
SKU01348,1,124.36,2024-12-31
SKU01349,8,374.44,2025-10-19
SKU01350,29,131.76,2024-10-16
SKU01351,55,440.98,2024-11-04
SKU01352,3,446.02,2024-10-04
SKU01353,32,99.02,2025-04-08
SKU01354,10,307.31,2024-07-07
SKU01355,74,44.77,2024-06-26
SKU01356,83,196.38,2025-06-11
SKU01357,34,356.95,2025-01-09
SKU01358,97,330.05,2025-08-20
SKU01359,87,312.73,2025-03-29
SKU01360,55,141.99,2024-08-04
SKU01361,92,189.63,2024-02-11
SKU01362,32,52.37,2024-07-12
SKU01363,50,359.79,2024-11-22
SKU01364,7,252.44,2025-01-07
SKU01365,93,354.67,2025-04-09
SKU01366,8,125.22,2024-06-11
SKU01367,65,162.89,2024-10-02
SKU01368,57,167.77,2024-12-29
SKU01369,67,13.85,2025-10-03
SKU01370,88,171.18,2025-04-24
SKU01371,87,401.85,2025-04-04
SKU01372,59,448.75,2024-09-21
SKU01373,72,259.59,2025-06-22
SKU01374,54,228.3,2025-01-20
SKU01375,67,16.38,2024-03-25
SKU01376,51,439.72,2024-11-11
SKU01377,97,7.49,2024-08-30
SKU01378,92,472.43,2025-04-13
SKU01379,8,245.12,2024-12-07
SKU01380,34,171.63,2024-06-25
SKU01381,35,462.18,2024-05-09
SKU01382,96,13.17,2025-10-18
SKU01383,88,291.13,2024-03-23
SKU01384,78,274.92,2024-12-25
SKU01385,32,110.44,2024-03-28
SKU01386,46,215.01,2025-06-15
SKU01387,16,326.48,2025-09-29
SKU01388,68,363.84,2025-04-15
SKU01389,37,1.36,2025-05-12
SKU01390,54,468.49,2025-05-21
SKU01391,85,83.1,2024-12-19
SKU01392,14,117.56,2025-02-19
SKU01393,95,132.47,2024-02-20
SKU01394,55,19.87,2025-08-22
SKU01395,48,62.4,2025-11-12
SKU01396,82,493.19,2024-03-03
SKU01397,7,158.29,2024-03-29
SKU01398,74,58.54,2024-07-08
SKU01399,7,54.39,2025-08-23
SKU01400,33,360.01,2024-12-13
SKU01401,23,427.43,2025-06-21
SKU01402,85,129.22,2024-06-24
SKU01403,19,11.43,2024-12-29
SKU01404,19,112.32,2025-07-07
SKU01405,36,29.2,2025-04-27
SKU01406,29,52.59,2024-04-28
SKU01407,60,216.32,2024-06-17
SKU01408,82,115.73,2025-09-11
SKU01409,2,258.46,2024-05-26
SKU01410,1,127.49,2025-11-18
SKU01411,47,470.33,2025-03-12
SKU01412,69,453.07,2025-03-14
SKU01413,20,283.84,2024-07-07
SKU01414,11,177.86,2024-06-08
SKU01415,2,191.19,2025-02-05
SKU01416,67,206.51,2025-08-08
SKU01417,87,364.06,2024-01-18
SKU01418,12,226.37,2024-05-19
SKU01419,20,428.51,2024-04-24
SKU01420,5,472.1,2024-11-23
SKU01421,37,168.64,2024-08-12
SKU01422,38,280.79,2025-07-11
SKU01423,94,48.43,2025-03-14
SKU01424,9,101.03,2025-07-03
SKU01425,98,207.32,2025-01-20
SKU01426,53,103.9,2025-06-04
SKU01427,44,438.4,2024-09-09
SKU01428,99,79.98,2025-09-11
SKU01429,86,228.37,2024-04-07
SKU01430,24,303.24,2024-03-11
SKU01431,81,346.24,2025-07-04
SKU01432,74,192.15,2025-03-22
SKU01433,30,434.68,2024-03-30
SKU01434,59,284.59,2025-03-05
SKU01435,87,220.31,2024-08-06
SKU01436,96,34.55,2024-04-16
SKU01437,81,232.88,2025-04-20
SKU01438,81,410.55,2025-03-29
SKU01439,14,307.66,2025-08-30
SKU01440,9,416.25,2025-06-27
SKU01441,40,247.51,2024-05-05
SKU01442,66,60.11,2024-05-26
SKU01443,25,7.81,2024-10-06
SKU01444,73,152.31,2024-01-24
SKU01445,22,349.3,2024-04-29
SKU01446,4,395.34,2025-10-13
SKU01447,26,148.58,2024-10-23
SKU01448,58,248.33,2024-03-22
SKU01449,29,211.14,2025-03-23
SKU01450,98,205.85,2025-04-14
SKU01451,87,116.44,2025-02-26
SKU01452,37,69.05,2025-06-28
SKU01453,75,99.15,2024-01-24
SKU01454,70,28.61,2024-03-01
SKU01455,18,99.87,2024-03-24
SKU01456,85,5.59,2024-08-12
SKU01457,42,314.0,2025-11-10
SKU01458,100,158.87,2024-07-04
SKU01459,41,486.6,2025-01-09
SKU01460,38,97.66,2024-03-12
SKU01461,34,173.57,2024-03-14
SKU01462,17,179.56,2024-12-06
SKU01463,37,5.22,2024-06-01
SKU01464,25,419.76,2024-04-05
SKU01465,76,16.97,2025-07-18
SKU01466,87,470.15,2025-03-20
SKU01467,86,446.15,2025-11-16
SKU01468,85,268.23,2024-04-19
SKU01469,27,272.25,2025-04-02
